Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v5/addons/search/?app=firefox&q=ZmEkhzJbLU&lang=en-US,1,0,22799,22799.0,22799,22799,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=ZnqXkAPMPb&lang=en-US,1,0,25199,25199.0,25199,25199,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=ZzCejwPqWn&lang=en-US,1,0,26003,26003.0,26003,26003,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=aEONFJIscw&lang=en-US,1,0,3169,3169.0,3169,3169,82.0,0.008408473910912767,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/api/v5/addons/search/?app=firefox&q=aQjMLRqKVa&lang=en-US,1,0,24796,24796.0,24796,24796,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=aRhRBzujAn&lang=en-US,1,0,24533,24533.0,24533,24533,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=aVfUnonQRE&lang=en-US,1,0,4155,4155.0,4155,4155,82.0,0.008408473910912767,0.0,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200
GET,/api/v5/addons/search/?app=firefox&q=aWHVyxvVsL&lang=en-US,1,0,24923,24923.0,24923,24923,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=anIiiKyvJw&lang=en-US,1,0,25188,25188.0,25188,25188,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=azbwhzpGoF&lang=en-US,1,0,23474,23474.0,23474,23474,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=bMXiftuyHs&lang=en-US,1,0,25252,25252.0,25252,25252,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=bRhxvalvee&lang=en-US,1,0,25118,25118.0,25118,25118,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=bcddGQkEKb&lang=en-US,1,0,23426,23426.0,23426,23426,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=bpMfCWNNUG&lang=en-US,1,0,25347,25347.0,25347,25347,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=cDyHzfAkie&lang=en-US,1,0,13167,13167.0,13167,13167,82.0,0.008408473910912767,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,/api/v5/addons/search/?app=firefox&q=cHNFbHCUqN&lang=en-US,1,0,26153,26153.0,26153,26153,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=cQIOCgbgbh&lang=en-US,1,0,25406,25406.0,25406,25406,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=cReNGxWNDb&lang=en-US,1,0,24449,24449.0,24449,24449,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=cSjKzQvnMm&lang=en-US,1,0,10541,10541.0,10541,10541,82.0,0.008408473910912767,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/v5/addons/search/?app=firefox&q=cZSbyxhEnP&lang=en-US,1,0,11254,11254.0,11254,11254,82.0,0.008408473910912767,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/v5/addons/search/?app=firefox&q=ccPfKHzTLM&lang=en-US,1,0,26044,26044.0,26044,26044,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=cfjDxLDauK&lang=en-US,1,0,20443,20443.0,20443,20443,82.0,0.008408473910912767,0.0,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
GET,/api/v5/addons/search/?app=firefox&q=cgJFnlZMNz&lang=en-US,1,0,25905,25905.0,25905,25905,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=ciUcDtzKSZ&lang=en-US,1,0,10632,10632.0,10632,10632,82.0,0.008408473910912767,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/v5/addons/search/?app=firefox&q=csHDwHDnPs&lang=en-US,1,0,23019,23019.0,23019,23019,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=ctSXjgwtqX&lang=en-US,1,0,23068,23068.0,23068,23068,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=cuxusmfkPO&lang=en-US,1,0,23676,23676.0,23676,23676,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=cyoLpOZJDL&lang=en-US,1,0,25899,25899.0,25899,25899,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=dErvitELJA&lang=en-US,1,0,23222,23222.0,23222,23222,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=dFdrObACfj&lang=en-US,1,0,12019,12019.0,12019,12019,82.0,0.008408473910912767,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,/api/v5/addons/search/?app=firefox&q=dJzQHIDtvl&lang=en-US,1,0,23799,23799.0,23799,23799,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=dMxXnEupnh&lang=en-US,1,0,25326,25326.0,25326,25326,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=dOZYuRRBGM&lang=en-US,1,0,25071,25071.0,25071,25071,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=dQFqFOLmmg&lang=en-US,1,0,23345,23345.0,23345,23345,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=dTvjxkfSQx&lang=en-US,1,0,17313,17313.0,17313,17313,82.0,0.008408473910912767,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,/api/v5/addons/search/?app=firefox&q=dVSuCaCmOZ&lang=en-US,1,0,13264,13264.0,13264,13264,82.0,0.008408473910912767,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,/api/v5/addons/search/?app=firefox&q=dbCqYIQaqQ&lang=en-US,1,0,25156,25156.0,25156,25156,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=dcUVjUMhDD&lang=en-US,1,0,12248,12248.0,12248,12248,82.0,0.008408473910912767,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,/api/v5/addons/search/?app=firefox&q=dhmAswLbfF&lang=en-US,1,0,6071,6071.0,6071,6071,82.0,0.008408473910912767,0.0,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100
GET,/api/v5/addons/search/?app=firefox&q=distFKoZmD&lang=en-US,1,0,23947,23947.0,23947,23947,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=dunWGJBKCE&lang=en-US,1,0,7461,7461.0,7461,7461,82.0,0.008408473910912767,0.0,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
GET,/api/v5/addons/search/?app=firefox&q=dvExoYtiWu&lang=en-US,1,0,9016,9016.0,9016,9016,82.0,0.008408473910912767,0.0,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000
GET,/api/v5/addons/search/?app=firefox&q=dwarRzrEbP&lang=en-US,1,0,25922,25922.0,25922,25922,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=dwdtrpBjWq&lang=en-US,1,0,14236,14236.0,14236,14236,82.0,0.008408473910912767,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,/api/v5/addons/search/?app=firefox&q=dwuwZyXTNi&lang=en-US,1,0,22793,22793.0,22793,22793,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=eFTDoVwjTP&lang=en-US,1,0,8365,8365.0,8365,8365,82.0,0.008408473910912767,0.0,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400
GET,/api/v5/addons/search/?app=firefox&q=eItNGEYQMm&lang=en-US,1,0,22779,22779.0,22779,22779,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=eVruEPrgXL&lang=en-US,1,0,24965,24965.0,24965,24965,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=earnOKhfyW&lang=en-US,1,0,22554,22554.0,22554,22554,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=esBTInGWmU&lang=en-US,1,0,25253,25253.0,25253,25253,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=etTDBGcora&lang=en-US,1,0,23017,23017.0,23017,23017,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=fCEDQwLmLY&lang=en-US,1,0,25377,25377.0,25377,25377,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=fDikajGBna&lang=en-US,1,0,6687,6687.0,6687,6687,82.0,0.008408473910912767,0.0,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700
GET,/api/v5/addons/search/?app=firefox&q=fLfwBcnLva&lang=en-US,1,0,25734,25734.0,25734,25734,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=fLnaqvUqMM&lang=en-US,1,0,9813,9813.0,9813,9813,82.0,0.008408473910912767,0.0,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800,9800
GET,/api/v5/addons/search/?app=firefox&q=fMzkYupivw&lang=en-US,1,0,24904,24904.0,24904,24904,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=fNdAGPFmNf&lang=en-US,1,0,25130,25130.0,25130,25130,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=fTlFYCcvnJ&lang=en-US,1,0,22858,22858.0,22858,22858,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=fVAcPjwNqD&lang=en-US,1,0,10698,10698.0,10698,10698,82.0,0.008408473910912767,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/v5/addons/search/?app=firefox&q=fkVzcUuhJo&lang=en-US,1,0,23677,23677.0,23677,23677,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=fpOdWxHyti&lang=en-US,1,0,25294,25294.0,25294,25294,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=frnBldcHxt&lang=en-US,1,0,23487,23487.0,23487,23487,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=fsrYvzfgMw&lang=en-US,1,0,23590,23590.0,23590,23590,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=fxWYNvJIaO&lang=en-US,1,0,25731,25731.0,25731,25731,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=gKWEgdwzoF&lang=en-US,1,0,25271,25271.0,25271,25271,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=gXpySxQaRV&lang=en-US,1,0,25087,25087.0,25087,25087,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=gjryquQCNM&lang=en-US,1,0,25544,25544.0,25544,25544,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=gsDxSmyrKl&lang=en-US,1,0,24582,24582.0,24582,24582,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=gvWOewfQbM&lang=en-US,1,0,24875,24875.0,24875,24875,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=gzSTFIVArx&lang=en-US,1,0,6709,6709.0,6709,6709,82.0,0.008408473910912767,0.0,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700
GET,/api/v5/addons/search/?app=firefox&q=gzVlKyzNmE&lang=en-US,1,0,25856,25856.0,25856,25856,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=hFNZMEWudK&lang=en-US,1,0,22878,22878.0,22878,22878,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=hTwtsIYhup&lang=en-US,1,0,26118,26118.0,26118,26118,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=hXGbOqYPLE&lang=en-US,1,0,25113,25113.0,25113,25113,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=hXdkkYMZyr&lang=en-US,1,0,10749,10749.0,10749,10749,82.0,0.008408473910912767,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/v5/addons/search/?app=firefox&q=hftRANOdMY&lang=en-US,1,0,7499,7499.0,7499,7499,82.0,0.008408473910912767,0.0,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
GET,/api/v5/addons/search/?app=firefox&q=hjiaUIVlHM&lang=en-US,1,0,24591,24591.0,24591,24591,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=htIRsVfHKY&lang=en-US,1,0,6777,6777.0,6777,6777,82.0,0.008408473910912767,0.0,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800,6800
GET,/api/v5/addons/search/?app=firefox&q=huoTBqNTkY&lang=en-US,1,0,22728,22728.0,22728,22728,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=iLKLqGUvZk&lang=en-US,1,0,25166,25166.0,25166,25166,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=iemSPiyDMh&lang=en-US,1,0,24700,24700.0,24700,24700,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=iflMOBrCHU&lang=en-US,1,0,24838,24838.0,24838,24838,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=ijaPWBaxNl&lang=en-US,1,0,16142,16142.0,16142,16142,82.0,0.008408473910912767,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/api/v5/addons/search/?app=firefox&q=imhIvRdqRq&lang=en-US,1,0,25040,25040.0,25040,25040,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=imztUlxBcG&lang=en-US,1,0,23990,23990.0,23990,23990,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=ipmnLuDsxW&lang=en-US,1,0,18057,18057.0,18057,18057,82.0,0.008408473910912767,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,/api/v5/addons/search/?app=firefox&q=iyRZrKydYS&lang=en-US,1,0,24149,24149.0,24149,24149,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=jFTkfHVkVG&lang=en-US,1,0,24968,24968.0,24968,24968,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=jObYquNIcA&lang=en-US,1,0,25676,25676.0,25676,25676,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=jRfQUtQYrZ&lang=en-US,1,0,23498,23498.0,23498,23498,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=jTcQBLUBgR&lang=en-US,1,0,18789,18789.0,18789,18789,82.0,0.008408473910912767,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,/api/v5/addons/search/?app=firefox&q=jWMBnNSpXC&lang=en-US,1,0,25658,25658.0,25658,25658,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=jWxSnaORtn&lang=en-US,1,0,23525,23525.0,23525,23525,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=jdjoTgGnPh&lang=en-US,1,0,23444,23444.0,23444,23444,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=jlDowRhtGG&lang=en-US,1,0,25835,25835.0,25835,25835,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=kLvgmivUiC&lang=en-US,1,0,26046,26046.0,26046,26046,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=kVQWVlTGfz&lang=en-US,1,0,24514,24514.0,24514,24514,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=keVuIruTyp&lang=en-US,1,0,2415,2415.0,2415,2415,82.0,0.008408473910912767,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/api/v5/addons/search/?app=firefox&q=khsGKltcSY&lang=en-US,1,0,23062,23062.0,23062,23062,82.0,0.008408473910912767,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,/api/v5/addons/search/?app=firefox&q=krLBzZECzV&lang=en-US,1,0,25520,25520.0,25520,25520,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=kvIrhfWewr&lang=en-US,1,0,23555,23555.0,23555,23555,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=kwqldtHHag&lang=en-US,1,0,25105,25105.0,25105,25105,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=kxcudtwoxt&lang=en-US,1,0,24419,24419.0,24419,24419,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=kzPiUitBlP&lang=en-US,1,0,6489,6489.0,6489,6489,82.0,0.008408473910912767,0.0,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500
GET,/api/v5/addons/search/?app=firefox&q=lDDmjfTEnV&lang=en-US,1,0,24394,24394.0,24394,24394,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=lFtNyhyqin&lang=en-US,1,0,25150,25150.0,25150,25150,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=lOdEPzzqZO&lang=en-US,1,0,15467,15467.0,15467,15467,82.0,0.008408473910912767,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,/api/v5/addons/search/?app=firefox&q=lbfOXPTsgO&lang=en-US,1,0,24452,24452.0,24452,24452,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=lhSlYREUqQ&lang=en-US,1,0,23936,23936.0,23936,23936,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=lmwWwgxBHG&lang=en-US,1,0,24205,24205.0,24205,24205,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=lpwbWeWANP&lang=en-US,1,0,10857,10857.0,10857,10857,82.0,0.008408473910912767,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/v5/addons/search/?app=firefox&q=lvoHXmjBFE&lang=en-US,1,0,23940,23940.0,23940,23940,82.0,0.008408473910912767,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v5/addons/search/?app=firefox&q=lwLjIQfBeb&lang=en-US,1,0,24771,24771.0,24771,24771,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=lwhXECAJOZ&lang=en-US,1,0,24568,24568.0,24568,24568,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=mEkPWvPrxn&lang=en-US,1,0,25198,25198.0,25198,25198,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=mKDCNOLZqF&lang=en-US,1,0,22313,22313.0,22313,22313,82.0,0.008408473910912767,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,/api/v5/addons/search/?app=firefox&q=mOMNlhMKAQ&lang=en-US,1,0,25451,25451.0,25451,25451,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=mWaMqOJabZ&lang=en-US,1,0,25855,25855.0,25855,25855,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=mepgvqLHJE&lang=en-US,1,0,18092,18092.0,18092,18092,82.0,0.008408473910912767,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,/api/v5/addons/search/?app=firefox&q=mnTKidYxoV&lang=en-US,1,0,7184,7184.0,7184,7184,82.0,0.008408473910912767,0.0,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
GET,/api/v5/addons/search/?app=firefox&q=muUAZbbjOR&lang=en-US,1,0,9024,9024.0,9024,9024,82.0,0.008408473910912767,0.0,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000
GET,/api/v5/addons/search/?app=firefox&q=muthWoFHQU&lang=en-US,1,0,24833,24833.0,24833,24833,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=nBorYXuzwo&lang=en-US,1,0,25137,25137.0,25137,25137,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v5/addons/search/?app=firefox&q=nDHcAKltDk&lang=en-US,1,0,25701,25701.0,25701,25701,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=nGyOmrSgCm&lang=en-US,1,0,25806,25806.0,25806,25806,82.0,0.008408473910912767,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v5/addons/search/?app=firefox&q=nORUWfcmpZ&lang=en-US,1,0,11487,11487.0,11487,11487,82.0,0.008408473910912767,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/v5/addons/search/?app=firefox&q=nQyziqmcUj&lang=en-US,1,0,5955,5955.0,5955,5955,82.0,0.008408473910912767,0.0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
GET,/api/v5/addons/search/?app=firefox&q=nReHiPUWwc&lang=en-US,1,0,24875,24875.0,24875,24875,82.0,0.008408473910912767,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
